112.27		-2.98	0	0		2206	-5599	2251	-5679		4.97	-10.93	5.13	-11.92	1586.00	-3258.00		2.69	2.74	0	0.00	1		
112.27		-1.09	0	0		2207	-5603	2251	-5679		4.82	-10.43	4.97	-11.42	1514.00	-3318.00		2.71	2.73	0	0.00	1		
112.46		-1.09	0	0		2207	-5603	2251	-5679		4.82	-10.43	4.97	-11.42	1514.00	-3318.00		2.71	2.73	0	0.00	1		
112.65		1.42	0	0		2209	-5606	2251	-5679		4.67	-9.93	4.83	-10.92	1372.00	-3294.00		2.75	2.72	0	0.00	1		
112.83		1.42	0	0		2209	-5606	2251	-5679		4.67	-9.93	4.83	-10.92	1372.00	-3294.00		2.75	2.72	0	0.00	1		
113.02		-2.33	0	0		2210	-5610	2251	-5679		4.51	-9.42	4.67	-10.41	1641.00	-3328.00		2.68	2.72	0	0.00	1		
113.21		-2.33	0	0		2210	-5610	2251	-5679		4.51	-9.42	4.67	-10.41	1641.00	-3328.00		2.68	2.72	0	0.00	1		
113.39		-0.31	0	0		2211	-5614	2251	-5679		4.36	-8.92	4.52	-9.91	1512.00	-3273.00		2.71	2.71	0	0.00	1		
113.58		-0.31	0	0		2211	-5614	2251	-5679		4.36	-8.92	4.52	-9.91	1512.00	-3273.00		2.71	2.71	0	0.00	1		
113.76		-0.43	0	0		2213	-5618	2251	-5679		4.20	-8.41	4.36	-9.40	1598.00	-3386.00		2.70	2.71	0	0.00	1		
113.76		-0.43	0	0		2213	-5618	2251	-5679		4.20	-8.41	4.36	-9.40	1598.00	-3386.00		2.70	2.71	0	0.00	1		
113.95		1.40	0	0		2214	-5621	2251	-5679		4.02	-7.89	4.18	-8.88	1503.23	-3378.02		2.72	2.70	0	0.00	1		
114.14		1.40	0	0		2214	-5621	2251	-5679		4.02	-7.89	4.18	-8.88	1503.00	-3378.00		2.72	2.70	0	0.00	1		
114.32		4.54	0	0		2216	-5625	2251	-5679		3.88	-7.37	4.04	-8.35	1375.02	-3445.99		2.76	2.69	0	0.00	1		
114.51		4.54	0	0		2216	-5625	2251	-5679		3.88	-7.37	4.04	-8.35	1375.00	-3446.00		2.76	2.69	0	0.00	1		
114.70		4.56	0	0		2217	-5629	2251	-5679		3.73	-6.83	3.89	-7.81	1453.00	-3524.00		2.75	2.68	0	0.00	1		
114.88		4.56	0	0		2217	-5629	2251	-5679		3.73	-6.83	3.89	-7.81	1453.00	-3524.00		2.75	2.68	0	0.00	1		
115.07		5.39	0	0		2218	-5633	2251	-5679		3.58	-6.28	3.74	-7.27	1453.00	-3524.00		2.75	2.67	0	0.00	1		
115.26		4.23	0	0		2218	-5633	2251	-5679		3.58	-6.28	3.74	-7.27	1545.00	-3562.00		2.73	2.67	0	0.00	1		
115.44		8.35	0	0		2220	-5637	2251	-5679		3.46	-5.74	3.62	-6.73	1332.00	-3509.00		2.78	2.65	0	0.00	1		
115.63		8.35	0	0		2220	-5637	2251	-5679		3.46	-5.74	3.62	-6.73	1332.00	-3509.00		2.78	2.65	0	0.00	1		
115.82		6.33	0	0		2221	-5641	2251	-5679		3.27	-5.20	3.43	-6.19	1548.00	-3589.00		2.73	2.64	0	0.00	1		
116.00		6.33	0	0		2221	-5641	2251	-5679		3.27	-5.20	3.43	-6.19	1548.00	-3589.00		2.73	2.64	0	0.00	1		
